0,0
1,3
3,1
1,7
7,1
1,19
19,1
1,21
21,1
1,24
24,1
1,30
30,1
1,32
32,1
1,38
38,1
1,41
41,1
1,45
45,1
1,47
47,1
1,61
61,1
1,62
62,1
1,64
64,1
1,68
68,1
1,69
69,1
1,72
72,1
1,73
73,1
1,79
79,1
1,83
83,1
1,87
87,1
1,98
98,1
1,110
110,1
1,111
111,1
1,124
124,1
1,127
127,1
1,137
137,1
1,143
143,1
1,150
150,1
1,158
158,1
1,159
159,1
2,7
7,2
2,12
12,2
2,28
28,2
2,59
59,2
2,67
67,2
2,79
79,2
2,80
80,2
2,123
123,2
2,144
144,2
2,145
145,2
3,1
1,3
3,7
7,3
3,21
21,3
3,24
24,3
3,49
49,3
3,61
61,3
3,79
79,3
3,111
111,3
3,124
124,3
3,150
150,3
3,159
159,3
4,6
6,4
4,11
11,4
4,35
35,4
4,58
58,4
4,74
74,4
4,92
92,4
4,97
97,4
4,107
107,4
4,118
118,4
4,119
119,4
4,121
121,4
4,141
141,4
4,151
151,4
5,6
6,5
5,10
10,5
5,11
11,5
5,27
27,5
5,33
33,5
5,35
35,5
5,58
58,5
5,74
74,5
5,81
81,5
5,86
86,5
5,92
92,5
5,97
97,5
5,103
103,5
5,107
107,5
5,118
118,5
5,119
119,5
5,121
121,5
5,122
122,5
5,134
134,5
5,141
141,5
5,151
151,5
6,4
4,6
6,5
5,6
6,10
10,6
6,11
11,6
6,27
27,6
6,33
33,6
6,35
35,6
6,58
58,6
6,74
74,6
6,81
81,6
6,86
86,6
6,92
92,6
6,97
97,6
6,103
103,6
6,107
107,6
6,118
118,6
6,119
119,6
6,121
121,6
6,122
122,6
6,125
125,6
6,134
134,6
6,141
141,6
6,151
151,6
7,1
1,7
7,2
2,7
7,3
3,7
7,19
19,7
7,21
21,7
7,22
22,7
7,24
24,7
7,30
30,7
7,32
32,7
7,38
38,7
7,41
41,7
7,45
45,7
7,47
47,7
7,49
49,7
7,59
59,7
7,61
61,7
7,64
64,7
7,66
66,7
7,67
67,7
7,68
68,7
7,69
69,7
7,72
72,7
7,73
73,7
7,79
79,7
7,83
83,7
7,87
87,7
7,91
91,7
7,98
98,7
7,110
110,7
7,111
111,7
7,123
123,7
7,124
124,7
7,127
127,7
7,135
135,7
7,143
143,7
7,150
150,7
7,158
158,7
7,159
159,7
8,16
16,8
8,17
17,8
8,18
18,8
8,20
20,8
8,23
23,8
8,29
29,8
8,34
34,8
8,36
36,8
8,39
39,8
8,42
42,8
8,56
56,8
8,60
60,8
8,63
63,8
8,70
70,8
8,75
75,8
8,88
88,8
8,89
89,8
8,94
