0,0
1,28
28,1
1,30
30,1
1,34
34,1
1,35
35,1
1,36
36,1
1,48
48,1
1,53
53,1
1,56
56,1
1,64
64,1
1,66
66,1
2,10
10,2
2,14
14,2
2,18
18,2
2,24
24,2
3,7
7,3
3,19
19,3
3,20
20,3
3,28
28,3
3,55
55,3
3,56
56,3
3,66
66,3
4,22
22,4
4,24
24,4
4,41
41,4
4,65
65,4
5,46
46,5
6,6
7,3
3,7
7,17
17,7
7,19
19,7
7,20
20,7
7,28
28,7
7,30
30,7
7,36
36,7
7,45
45,7
7,47
47,7
7,55
55,7
7,56
56,7
7,66
66,7
8,11
11,8
8,12
12,8
8,33
33,8
8,38
38,8
8,47
47,8
8,51
51,8
8,54
54,8
8,62
62,8
8,66
66,8
9,17
17,9
9,20
20,9
9,23
23,9
9,30
30,9
9,32
32,9
9,34
34,9
9,36
36,9
9,48
48,9
9,53
53,9
9,56
56,9
9,60
60,9
9,64
64,9
9,66
66,9
10,2
2,10
10,14
14,10
10,18
18,10
11,8
8,11
11,12
12,11
11,33
33,11
11,38
38,11
11,42
42,11
11,49
49,11
11,51
51,11
11,54
54,11
11,62
62,11
11,66
66,11
12,8
8,12
12,11
11,12
12,33
33,12
12,38
38,12
12,42
42,12
12,47
47,12
12,49
49,12
12,51
51,12
12,54
54,12
12,62
62,12
12,66
66,12
13,44
44,13
13,57
57,13
13,61
61,13
13,66
66,13
14,2
2,14
14,10
10,14
14,18
18,14
15,39
39,15
15,41
41,15
15,63
63,15
15,65
65,15
16,21
21,16
16,25
25,16
16,27
27,16
16,29
29,16
16,37
37,16
16,46
46,16
16,50
50,16
17,7
7,17
17,9
9,17
17,20
20,17
17,23
23,17
17,28
28,17
17,30
30,17
17,32
32,17
17,34
34,17
17,35
35,17
17,36
36,17
17,47
47,17
17,48
48,17
17,52
52,17
17,53
53,17
17,55
55,17
17,64
64,17
17,66
66,17
18,2
2,18
18,10
10,18
18,14
14,18
19,3
3,19
19,7
7,19
19,20
20,19
19,55
55,19
19,56
56,19
19,66
66,19
20,3
3,20
20,7
7,20
20,9
9,20
20,17
17,20
20,19
19,20
20,23
23,20
20,28
28,20
20,30
30,20
20,32
32,20
20,34
34,20
20,36
36,20
20,47
47,20
20,48
48,20
20,53
53,20
20,55
55,20
20,56
56,20
20,66
66,20
21,16
16,21
21,25
25,21
21,27
27,21
21,29
29,21
21,37
37,21
21,46
46,21
21,50
50,21
22,4
4,22
22,24
24,22
22,39
39,22
22,41
41,22
22,63
63,22
22,65
65,22
23,9
9,23
23,17
17,23
23,20
20,23
23,26
26,23
23,30
30,23
23,32
32,23
23,34
34,23
23,36
36,23
23,40
40,23
23,47
47,23
23,48
48,23
23,53
53,23
23,56
56,23
23,64
64,23
23,66
66,23
24,2
2,24
24,4
4,24
24,22
22,24
24,39
39,24
24,41
41,24
24,65
65,24
25,16
16,25
25,21
21,25
25,27
27,25
25,29
29,25
25,46
46,25
25,50
50,25
26,23
23,26
26,30
30,26
26,36
36,26
26,40
40,26
26,48
48,26
26,53
53,26
26,64
64,26
26,66
66,26
27,16
16,27
27,21
21,27
27,25
25,27
27,29
29,27
27,46
46,27
28,1
1,28
28,3
3,28
28,7
7,28
28,17
17,28
28,20
20,28
28,30
30,28
28,32
32,28
28,34
34,28
28,35
35,28
28,36
36,28
28,48
48,28
28,52
52,28
28,53
53,28
28,56
56,28
28,64
64,28
28,66
66,28
29,16
16,29
29,21
21,29
29,25
25,29
29,27
27,29
29,46
46,29
29,50
50,29
30,1
1,30
30,7
7,30
30,9
9,30
30,17
17,30
30,20
20,30
30,23
23,30
30,26
26,30
30,28
28,30
30,32
32,30
30,34
34,30
30,35
35,30
30,36
36,30
30,40
40,30
30,48
48,30
30,52
52,30
30,53
53,30
30,56
56,30
30,64
64,30
30,66
66,30
31,31
32,9
9,32
32,17
17,32
32,20
20,32
32,23
23,32
32,28
28,32
32,30
30,32
32,34
34,32
32,35
35,32
32,36
36,32
32,48
48,32
32,53
53,32
32,56
56,32
32,64
64,32
32,66
66,32
33,8
8,33
33,11
11,33
33,12
12,33
33,38
38,33
33,42
42,33
33,49
49,33
33,51
51,33
33,54
54,33
33,62
62,33
33,66
66,33
34,1
1,34
34,9
9,34
34,17
17,34
34,20
20,34
34,23
23,34
34,28
28,34
34,30
30,34
34,32
32,34
34,35
35,34
34,36
36,34
34,48
48,34
34,52
52,34
34,53
53,34
34,56
56,34
34,64
64,34
35,1
1,35
35,17
17,35
35,28
28,35
35,30
30,35
35,32
32,35
35,34
34,35
35,36
36,35
35,48
48,35
35,53
53,35
35,56
56,35
35,64
64,35
36,1
1,36
36,7
7,36
36,9
9,36
36,17
17,36
36,20
20,36
36,23
23,36
36,26
26,36
36,28
28,36
36,30
30,36
36,32
32,36
36,34
34,36
36,35
35,36
36,40
40,36
36,47
47,36
36,48
48,36
36,53
53,36
36,56
56,36
36,60
60,36
36,62
62,36
36,64
64,36
36,66
66,36
37,16
16,37
37,21
21,37
37,46
46,37
38,8
8,38
38,11
11,38
38,12
12,38
38,33
33,38
38,49
49,38
38,51
51,38
38,54
54,38
38,62
62,38
38,66
66,38
39,15
15,39
39,22
22,39
39,24
24,39
39,41
41,39
39,63
63,39
40,23
23,40
40,26
26,40
40,30
30,40
40,36
36,40
40,48
48,40
40,60
60,40
40,64
64,40
41,4
4,41
41,15
15,41
41,22
22,41
41,24
24,41
41,39
39,41
41,65
65,41
42,11
11,42
42,12
12,42
42,33
33,42
42,49
49,42
42,54
54,42
42,62
62,42
42,66
66,42
43,43
44,13
13,44
44,57
57,44
44,61
61,44
45,7
7,45
46,5
5,46
46,16
16,46
46,21
21,46
46,25
25,46
46,27
27,46
46,29
29,46
46,37
37,46
46,50
50,46
47,7
7,47
47,8
8,47
47,12
12,47
47,17
17,47
47,20
20,47
47,23
23,47
47,36
36,47
47,48
48,47
47,54
54,47
47,55
55,47
47,66
66,47
48,1
1,48
48,9
9,48
48,17
17,48
48,20
20,48
48,23
23,48
48,26
26,48
48,28
28,48
48,30
30,48
48,32
32,48
48,34
34,48
48,35
35,48
48,36
36,48
48,40
40,48
48,47
47,48
48,53
53,48
48,56
56,48
48,64
64,48
48,66
66,48
49,11
11,49
49,12
12,49
49,33
33,49
49,38
38,49
49,42
42,49
49,54
54,49
49,62
62,49
50,16
16,50
50,21
21,50
50,25
25,50
50,29
29,50
50,46
46,50
51,8
8,51
51,11
11,51
51,12
12,51
51,33
33,51
51,38
38,51
51,54
54,51
51,62
62,51
51,66
66,51
52,17
17,52
52,28
28,52
52,30
30,52
52,34
34,52
52,53
53,52
52,64
64,52
52,66
66,52
53,1
1,53
53,9
9,53
53,17
17,53
53,20
20,53
53,23
23,53
53,26
26,53
53,28
28,53
53,30
30,53
53,32
32,53
53,34
34,53
53,35
35,53
53,36
36,53
53,48
48,53
53,52
52,53
53,56
56,53
53,64
64,53
54,8
8,54
54,11
11,54
54,12
12,54
54,33
33,54
54,38
38,54
54,42
42,54
54,47
47,54
54,49
49,54
54,51
51,54
54,57
57,54
54,62
62,54
54,66
66,54
55,3
3,55
55,7
7,55
55,17
17,55
55,19
19,55
55,20
20,55
55,47
47,55
56,1
1,56
56,3
3,56
56,7
7,56
56,9
9,56
56,19
19,56
56,20
20,56
56,23
23,56
56,28
28,56
56,30
30,56
56,32
32,56
56,34
34,56
56,35
35,56
56,36
36,56
56,48
48,56
56,53
53,56
56,64
64,56
56,66
66,56
57,13
13,57
57,44
44,57
57,54
54,57
57,66
66,57
58,58
59,59
60,9
9,60
60,36
36,60
60,40
40,60
61,13
13,61
61,44
44,61
61,66
66,61
62,8
8,62
62,11
11,62
62,12
12,62
62,33
33,62
62,36
36,62
62,38
38,62
62,42
42,62
62,49
49,62
62,51
51,62
62,54
54,62
62,66
66,62
63,15
15,63
63,22
22,63
63,39
39,63
64,1
1,64
64,9
9,64
64,17
17,64
64,23
23,64
64,26
26,64
64,28
28,64
64,30
30,64
64,32
32,64
64,34
34,64
64,35
35,64
64,36
36,64
64,40
40,64
64,48
48,64
64,52
52,64
64,53
53,64
64,56
56,64
65,4
4,65
65,15
15,65
65,22
22,65
65,24
24,65
65,41
41,65
66,1
1,66
66,3
3,66
66,7
7,66
66,8
8,66
66,9
9,66
66,11
11,66
66,12
12,66
66,13
13,66
66,17
17,66
66,19
19,66
66,20
20,66
66,23
23,66
66,26
26,66
66,28
28,66
66,30
30,66
66,32
32,66
66,33
33,66
66,36
36,66
66,38
38,66
66,42
42,66
66,47
47,66
66,48
48,66
66,51
51,66
66,52
52,66
66,54
54,66
66,56
56,66
66,57
57,66
66,61
61,66
66,62
62,66
