0,0
1,11
11,1
1,12
12,1
1,19
19,1
1,43
43,1
1,54
54,1
1,65
65,1
1,81
81,1
1,86
86,1
1,97
97,1
1,105
105,1
1,111
111,1
1,153
153,1
1,200
200,1
1,245
245,1
1,261
261,1
1,302
302,1
1,328
328,1
1,352
352,1
1,410
410,1
1,419
419,1
1,445
445,1
1,506
506,1
1,539
539,1
2,77
77,2
2,183
183,2
2,205
205,2
2,214
214,2
2,267
267,2
2,284
284,2
2,367
367,2
2,500
500,2
3,59
59,3
3,65
65,3
3,89
89,3
3,105
105,3
3,109
109,3
3,111
111,3
3,143
143,3
3,163
163,3
3,167
167,3
3,200
200,3
3,252
252,3
3,265
265,3
3,271
271,3
3,302
302,3
3,323
323,3
3,348
348,3
3,365
365,3
3,373
373,3
3,410
410,3
3,419
419,3
3,445
445,3
3,454
454,3
3,506
506,3
3,536
536,3
3,539
539,3
4,100
100,4
4,102
102,4
4,112
112,4
4,230
230,4
4,517
517,4
5,18
18,5
5,33
33,5
5,35
35,5
5,69
69,5
5,72
72,5
5,85
85,5
5,90
90,5
5,119
119,5
5,157
157,5
5,164
164,5
5,166
166,5
5,175
175,5
5,182
182,5
5,196
196,5
5,203
203,5
5,211
211,5
5,231
231,5
5,246
246,5
5,253
253,5
5,266
266,5
5,273
273,5
5,278
278,5
5,281
281,5
5,283
283,5
5,290
290,5
5,296
296,5
5,303
303,5
5,308
308,5
5,321
321,5
5,341
341,5
5,346
346,5
5,359
359,5
5,370
370,5
5,403
403,5
5,418
418,5
5,433
433,5
5,435
435,5
5,444
444,5
5,475
475,5
5,486
486,5
5,489
489,5
5,504
504,5
5,509
509,5
5,545
545,5
6,23
23,6
6,27
27,6
6,29
29,6
6,32
32,6
6,93
93,6
6,120
120,6
6,149
149,6
6,160
160,6
6,197
197,6
6,201
201,6
6,212
212,6
6,306
306,6
6,320
320,6
6,397
397,6
6,427
427,6
6,474
474,6
6,477
477,6
6,483
483,6
6,505
505,6
6,524
524,6
6,540
540,6
7,310
310,7
7,417
417,7
7,429
429,7
7,472
472,7
8,102
102,8
8,195
195,8
8,293
293,8
8,311
311,8
8,387
387,8
8,436
436,8
9,53
53,9
9,95
95,9
9,112
112,9
9,115
115,9
9,147
147,9
9,152
152,9
9,191
191,9
9,230
230,9
9,382
382,9
9,431
431,9
10,147
147,10
10,191
191,10
10,247
247,10
10,250
250,10
10,462
462,10
11,1
1,11
11,12
12,11
11,19
19,11
11,34
34,11
11,38
38,11
11,48
48,11
11,54
54,11
11,59
59,11
11,65
65,11
11,91
91,11
11,105
105,11
11,111
111,11
11,144
144,11
11,153
153,11
11,163
163,11
11,171
171,11
11,176
176,11
11,178
178,11
11,200
200,11
11,207
207,11
11,209
209,11
11,245
245,11
11,252
252,11
11,261
261,11
11,265
265,11
11,302
302,11
11,305
305,11
11,324
324,11
11,347
347,11
11,365
365,11
11,368
368,11
11,372
372,11
11,396
396,11
11,398
398,11
11,406
406,11
11,409
409,11
11,413
413,11
11,419
419,11
11,428
428,11
11,457
457,11
11,498
498,11
11,506
506,11
11,511
511,11
11,512
512,11
11,516
516,11
11,534
534,11
12,1
1,12
12,11
11,12
12,19
19,12
12,43
43,12
12,54
54,12
12,59
59,12
12,65
65,12
12,81
81,12
12,111
111,12
12,144
144,12
12,153
153,12
12,163
163,12
12,171
171,12
12,176
176,12
12,185
185,12
12,192
192,12
12,200
200,12
12,218
218,12
12,242
242,12
12,245
245,12
12,252
252,12
12,260
260,12
12,261
261,12
12,289
289,12
12,302
302,12
12,305
305,12
12,324
324,12
12,356
356,12
12,364
364,12
12,365
365,12
12,368
368,12
12,373
373,12
12,398
398,12
12,406
406,12
12,409
409,12
12,419
419,12
12,441
441,12
12,445
445,12
12,457
457,12
12,506
506,12
12,511
511,12
12,516
516,12
12,530
530,12
12,539
539,12
13,61
61,13
13,92
92,13
13,111
111,13
13,163
163,13
13,171
171,13
13,172
172,13
13,209
209,13
13,240
240,13
13,298
298,13
