0,0
1,88
88,1
1,132
132,1
1,162
162,1
1,188
188,1
2,21
21,2
2,37
37,2
2,51
51,2
2,61
61,2
2,73
73,2
2,80
80,2
2,87
87,2
2,109
109,2
2,138
138,2
2,151
151,2
2,158
158,2
2,173
173,2
2,181
181,2
2,182
182,2
2,185
185,2
2,197
197,2
2,200
200,2
2,207
207,2
2,216
216,2
2,218
218,2
3,16
16,3
3,44
44,3
3,108
108,3
3,219
219,3
4,20
20,4
4,28
28,4
4,48
48,4
4,52
52,4
4,58
58,4
4,62
62,4
4,63
63,4
4,66
66,4
4,85
85,4
4,110
110,4
4,116
116,4
4,133
133,4
4,138
138,4
4,146
146,4
4,147
147,4
4,148
148,4
4,157
157,4
4,171
171,4
4,179
179,4
4,190
190,4
4,192
192,4
4,196
196,4
5,15
15,5
5,18
18,5
5,22
22,5
5,25
25,5
5,29
29,5
5,41
41,5
5,45
45,5
5,48
48,5
5,54
54,5
5,58
58,5
5,62
62,5
5,63
63,5
5,66
66,5
5,71
71,5
5,73
73,5
5,74
74,5
5,82
82,5
5,84
84,5
5,85
85,5
5,86
86,5
5,100
100,5
5,114
114,5
5,116
116,5
5,125
125,5
5,129
129,5
5,136
136,5
5,137
137,5
5,138
138,5
5,141
141,5
5,146
146,5
5,147
147,5
5,150
150,5
5,151
151,5
5,154
154,5
5,157
157,5
5,167
167,5
5,168
168,5
5,169
169,5
5,171
171,5
5,174
174,5
5,178
178,5
5,180
180,5
5,191
191,5
5,192
192,5
5,194
194,5
5,196
196,5
5,198
198,5
5,214
214,5
5,215
215,5
5,216
216,5
5,221
221,5
5,222
222,5
6,7
7,6
6,11
11,6
6,13
13,6
6,29
29,6
6,35
35,6
6,50
50,6
6,51
51,6
6,57
57,6
6,104
104,6
6,106
106,6
6,112
112,6
6,117
117,6
6,124
124,6
6,128
128,6
6,135
135,6
6,143
143,6
6,151
151,6
6,154
154,6
6,161
161,6
6,164
164,6
6,173
173,6
6,185
185,6
6,202
202,6
6,210
210,6
6,212
212,6
7,6
6,7
7,11
11,7
7,13
13,7
7,19
19,7
7,25
25,7
7,29
29,7
7,35
35,7
7,50
50,7
7,51
51,7
7,56
56,7
7,57
57,7
7,64
64,7
7,66
66,7
7,72
72,7
7,106
106,7
7,109
109,7
7,114
114,7
7,117
117,7
7,124
124,7
7,128
128,7
7,129
129,7
7,135
135,7
7,143
143,7
7,151
151,7
7,154
154,7
7,164
164,7
7,169
169,7
7,173
173,7
7,182
182,7
7,185
185,7
7,197
197,7
7,200
200,7
7,202
202,7
7,203
203,7
7,208
208,7
7,210
210,7
7,212
212,7
7,220
220,7
8,65
65,8
8,126
126,8
9,21
21,9
9,42
42,9
9,51
51,9
9,73
73,9
9,78
78,9
9,111
111,9
9,113
113,9
9,123
123,9
9,131
131,9
9,140
140,9
9,159
159,9
9,163
163,9
9,170
170,9
9,172
172,9
9,206
206,9
9,209
209,9
9,218
218,9
10,10
11,6
6,11
11,7
7,11
11,13
13,11
11,19
19,11
11,29
29,11
11,45
45,11
11,50
50,11
11,57
57,11
11,59
59,11
11,76
76,11
11,106
106,11
11,109
109,11
11,124
124,11
11,128
128,11
11,129
129,11
11,135
135,11
11,143
143,11
11,145
145,11
11,184
184,11
11,185
185,11
11,200
200,11
11,202
202,11
11,210
210,11
11,212
212,11
11,217
217,11
12,14
14,12
12,17
17,12
12,22
22,12
12,25
25,12
12,29
29,12
12,40
40,12
12,41
41,12
12,49
49,12
12,56
56,12
12,66
66,12
12,69
69,12
12,71
71,12
12,76
76,12
12,82
82,12
12,86
86,12
12,92
92,12
12,96
96,12
12,98
98,12
12,114
114,12
12,115
115,12
12,117
117,12
12,149
149,12
12,151
151,12
12,160
160,12
12,161
161,12
12,164
164,12
12,167
167,12
12,168
168,12
12,174
174,12
12,177
177,12
12,178
178,12
12,196
196,12
12,197
197,12
12,198
198,12
12,203
203,12
12,208
208,12
12,210
210,12
12,213
213,12
12,216
216,12
12,220
220,12
12,222
222,12
12,225
225,12
13,6
6,13
13,7
7,13
13,11
11,13
13,29
29,13
13,50
50,13
13,59
59,13
13,104
104,13
13,117
117,13
13,124
124,13
13,128
128,13
13,129
129,13
13,135
135,13
13,143
143,13
13,154
154,13
13,173
173,13
13,184
184,13
13,185
185,13
13,202
202,13
13,210
210,13
13,212
212,13
13,217
217,13
13,223
223,13
14,12
12,14
14,23
23,14
14,25
25,14
14,66
66,14
14,67
67,14
14,69
69,14
14,99
99,14
14,114
114,14
14,117
117,14
14,127
127,14
14,136
136,14
14,146
146,14
14,149
149,14
14,189
189,14
14,196
196,14
14,213
213,14
14,215
215,14
14,225
225,14
15,5
5,15
15,18
18,15
15,19
19,15
15,20
20,15
15,22
22,15
15,25
25,15
15,27
27,15
15,29
29,15
15,31
31,15
15,38
38,15
15,41
41,15
15,56
56,15
15,63
63,15
15,66
66,15
15,68
68,15
15,71
71,15
15,73
73,15
15,86
86,15
15,90
90,15
15,98
98,15
15,109
109,15
15,115
115,15
15,117
117,15
15,129
129,15
15,135
135,15
