0,0
1,7
7,1
1,59
59,1
1,62
62,1
1,80
80,1
1,86
86,1
1,89
89,1
1,93
93,1
1,94
94,1
1,99
99,1
1,112
112,1
1,114
114,1
1,119
119,1
1,120
120,1
1,123
123,1
1,124
124,1
1,126
126,1
1,137
137,1
1,142
142,1
1,150
150,1
1,166
166,1
1,173
173,1
1,180
180,1
1,188
188,1
1,189
189,1
1,207
207,1
1,209
209,1
1,211
211,1
1,215
215,1
1,222
222,1
1,227
227,1
1,236
236,1
1,257
257,1
1,269
269,1
1,281
281,1
1,301
301,1
1,303
303,1
1,316
316,1
1,327
327,1
1,333
333,1
1,340
340,1
1,342
342,1
1,344
344,1
1,348
348,1
1,352
352,1
1,371
371,1
1,375
375,1
1,387
387,1
1,391
391,1
1,396
396,1
1,399
399,1
1,401
401,1
1,409
409,1
1,415
415,1
1,420
420,1
1,432
432,1
1,439
439,1
1,441
441,1
1,463
463,1
1,465
465,1
1,468
468,1
1,492
492,1
1,498
498,1
1,500
500,1
1,511
511,1
1,515
515,1
1,523
523,1
1,532
532,1
1,536
536,1
1,542
542,1
1,545
545,1
1,551
551,1
1,557
557,1
1,567
567,1
1,573
573,1
1,578
578,1
1,581
581,1
1,594
594,1
1,598
598,1
1,615
615,1
1,622
622,1
1,635
635,1
1,672
672,1
1,697
697,1
1,700
700,1
1,702
702,1
1,707
707,1
1,711
711,1
1,715
715,1
1,719
719,1
1,720
720,1
1,736
736,1
1,753
753,1
1,760
760,1
1,761
761,1
1,763
763,1
1,773
773,1
1,787
787,1
1,808
808,1
1,819
819,1
1,834
834,1
1,843
843,1
1,844
844,1
1,848
848,1
1,857
857,1
1,861
861,1
1,872
872,1
1,881
881,1
1,894
894,1
1,914
914,1
1,917
917,1
1,921
921,1
1,943
943,1
1,955
955,1
1,972
972,1
1,983
983,1
1,990
990,1
1,992
992,1
1,995
995,1
1,1004
1004,1
1,1005
1005,1
1,1006
1006,1
1,1008
1008,1
1,1026
1026,1
1,1033
1033,1
1,1037
1037,1
2,27
27,2
2,32
32,2
2,52
52,2
2,58
58,2
2,72
72,2
2,96
96,2
2,100
100,2
2,134
134,2
2,164
164,2
2,181
181,2
2,190
190,2
2,191
191,2
2,230
230,2
2,271
271,2
2,284
284,2
2,302
302,2
2,317
317,2
2,326
326,2
2,331
331,2
2,370
370,2
2,394
394,2
2,422
422,2
2,429
429,2
2,440
440,2
2,446
446,2
2,448
448,2
2,479
479,2
2,495
495,2
2,507
507,2
2,517
517,2
2,528
528,2
2,539
539,2
2,566
566,2
2,568
568,2
2,577
577,2
2,579
579,2
2,586
586,2
2,589
589,2
2,599
599,2
2,603
603,2
2,633
633,2
2,640
640,2
2,643
643,2
2,651
651,2
2,656
656,2
2,675
675,2
2,694
694,2
2,714
714,2
2,737
737,2
2,745
745,2
2,764
764,2
2,871
871,2
2,895
895,2
2,899
899,2
2,900
900,2
2,913
913,2
2,922
922,2
2,930
930,2
2,936
936,2
2,966
966,2
2,973
973,2
2,978
978,2
2,994
994,2
2,996
996,2
2,1021
1021,2
3,22
22,3
3,24
24,3
3,47
47,3
3,74
74,3
3,76
76,3
3,119
119,3
3,125
125,3
3,172
172,3
3,188
188,3
3,206
206,3
3,209
209,3
3,215
215,3
3,277
277,3
3,375
375,3
3,387
387,3
3,391
391,3
3,396
396,3
3,426
426,3
3,433
433,3
3,492
492,3
3,501
501,3
3,515
515,3
3,525
525,3
3,573
573,3
3,635
635,3
3,719
719,3
3,858
858,3
3,861
861,3
3,872
872,3
3,881
881,3
3,914
914,3
3,917
917,3
3,951
951,3
3,955
955,3
3,980
980,3
3,1004
1004,3
3,1008
1008,3
4,241
241,4
4,561
561,4
5,13
13,5
5,24
24,5
5,119
119,5
5,244
244,5
5,375
375,5
5,424
424,5
5,614
614,5
5,675
675,5
5,740
740,5
5,815
815,5
5,826
826,5
5,956
956,5
6,8
8,6
6,43
43,6
6,63
63,6
6,68
68,6
6,97
97,6
6,204
204,6
6,225
225,6
6,245
245,6
6,297
297,6
6,328
328,6
6,345
345,6
6,431
431,6
6,436
436,6
6,450
450,6
6,481
481,6
6,490
490,6
6,497
497,6
6,571
571,6
6,587
587,6
6,613
613,6
6,654
654,6
6,670
670,6
6,692
692,6
6,725
725,6
6,754
754,6
6,774
774,6
6,862
862,6
6,918
918,6
6,929
929,6
6,968
968,6
6,1013
1013,6
6,1025
1025,6
6,1028
1028,6
7,1
1,7
7,62
62,7
7,80
80,7
7,86
86,7
7,124
124,7
7,142
142,7
7,173
173,7
7,189
189,7
7,207
207,7
7,211
211,7
7,236
236,7
7,257
257,7
7,269
269,7
7,301
301,7
7,303
303,7
7,316
316,7
7,340
340,7
7,348
348,7
7,371
371,7
7,391
391,7
7,393
393,7
7,415
415,7
7,439
439,7
7,463
463,7
7,465
465,7
7,498
498,7
7,545
545,7
7,557
557,7
7,567
567,7
7,578
578,7
7,581
581,7
7,598
598,7
7,697
697,7
7,700
700,7
7,715
715,7
7,720
720,7
7,736
736,7
7,753
753,7
7,761
761,7
7,808
808,7
7,819
819,7
7,990
990,7
7,1005
1005,7
7,1006
1006,7
7,1033
1033,7
8,6
6,8
8,22
22,8
8,68
68,8
8,97
97,8
8,204
204,8
8,225
225,8
8,245
245,8
8,297
297,8
8,328
328,8
8,345
345,8
8,431
431,8
8,436
436,8
8,450
450,8
8,481
481,8
8,490
490,8
8,497
497,8
8,571
571,8
8,587
587,8
8,613
